customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-10223,Male,0,No,Yes,72,Yes,DSL,No,Yes,Two year,No,Credit card (automatic),46.99,3466.22,No
CUST-10224,Female,0,No,No,69,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),18.0,1231.73,No
CUST-10225,Female,0,No,No,13,No,No,Yes,Yes,One year,Yes,Electronic check,18.0,225.0,No
CUST-10226,Male,0,No,Yes,27,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,109.58,2860.55,Yes
CUST-10227,Male,0,No,No,16,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.85,1530.23,No
CUST-10228,Male,1,No,No,34,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card (automatic),89.39,2776.95,No
CUST-10229,Male,0,No,No,1,Yes,Fiber optic,Yes,No,One year,No,Electronic check,83.58,78.61,No
CUST-10230,Male,0,No,Yes,72,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,93.58,6336.42,No
CUST-10231,Female,0,No,No,25,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.03,1539.73,No
CUST-10232,Male,0,Yes,Yes,67,Yes,DSL,No,No internet service,One year,No,Bank transfer (automatic),63.13,4249.99,No
CUST-10233,Male,0,Yes,No,4,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,74.84,301.93,Yes
CUST-10234,Female,0,Yes,No,41,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),27.67,1131.09,No
CUST-10235,Male,0,No,No,57,Yes,Fiber optic,No internet service,No,One year,Yes,Credit card (automatic),113.93,6017.86,Yes
CUST-10236,Female,0,No,Yes,5,Yes,DSL,No,No internet service,Two year,No,Bank transfer (automatic),82.89,434.54,No
CUST-10237,Female,0,Yes,No,25,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,60.28,1553.07,Yes
CUST-10238,Male,0,Yes,Yes,16,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,22.73,358.58,No
CUST-10239,Male,0,Yes,No,2,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Credit card (automatic),83.13,168.58,No
CUST-10240,Male,1,Yes,No,0,Yes,DSL,No internet service,Yes,One year,Yes,Electronic check,61.09,,Yes
CUST-10241,Male,0,No,No,13,No,Fiber optic,No,No,Two year,No,Credit card (automatic),69.82,893.35,Yes
CUST-10242,Female,0,No,No,46,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,41.24,1919.33,No
CUST-10243,Male,0,No,No,15,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,71.96,1068.81,Yes
CUST-10244,Female,0,Yes,Yes,37,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,84.21,2919.24,Yes
CUST-10245,Male,0,Yes,No,12,Yes,DSL,No,Yes,Two year,No,Mailed check,59.52,643.81,No
CUST-10246,Female,1,No,No,14,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,94.68,1256.09,Yes
CUST-10247,Female,0,No,No,45,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,69.91,3031.33,No
CUST-10248,Female,0,Yes,Yes,72,No,No,No,No,One year,Yes,Bank transfer (automatic),18.0,1317.28,No
CUST-10249,Female,0,Yes,No,2,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card (automatic),87.06,162.47,Yes
CUST-10250,Male,1,No,No,19,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,85.49,1536.91,No
CUST-10251,Female,1,Yes,No,2,Yes,DSL,Yes,No,One year,Yes,Credit card (automatic),57.03,104.89,No
CUST-10252,Female,0,Yes,No,12,Yes,DSL,Yes,No,Two year,No,Electronic check,43.67,484.48,No
CUST-10253,Male,0,Yes,No,50,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),41.95,2084.03,Yes
CUST-10254,Male,0,Yes,No,36,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,85.11,2978.62,No
CUST-10255,Female,0,Yes,Yes,53,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),98.7,5419.43,Yes
CUST-10256,Male,0,No,No,3,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,26.37,74.54,No
CUST-10257,Female,0,Yes,No,16,Yes,DSL,No,Yes,Two year,No,Electronic check,68.63,1093.46,No
CUST-10258,Female,0,No,No,14,Yes,Fiber optic,No,No internet service,Two year,No,Credit card (automatic),88.81,1295.47,No
CUST-10259,Male,0,No,No,39,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,84.74,3164.82,Yes
CUST-10260,Female,0,Yes,No,21,Yes,DSL,No internet service,No,One year,No,Electronic check,58.31,1137.54,No
CUST-10261,Male,0,Yes,Yes,8,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,32.75,265.99,Yes
CUST-10262,Female,0,Yes,No,43,Yes,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),80.53,3596.03,No
CUST-10263,Female,0,Yes,No,36,Yes,DSL,No internet service,No internet service,Two year,Yes,Mailed check,76.77,2749.17,No
CUST-10264,Female,0,No,No,12,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,48.67,549.07,Yes
CUST-10265,Male,0,Yes,No,8,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,58.42,428.9,No
CUST-10266,Female,0,Yes,Yes,19,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,116.17,2175.86,Yes
CUST-10267,Male,0,No,No,3,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.34,95.83,No
CUST-10268,Female,0,No,No,72,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,90.51,5961.66,No
CUST-10269,Male,0,Yes,No,1,Yes,No,Yes,No,One year,No,Electronic check,18.0,18.74,Yes
CUST-10270,Female,1,Yes,No,33,Yes,DSL,No,No,One year,No,Bank transfer (automatic),61.31,2119.6,No
CUST-10271,Female,0,No,No,29,Yes,DSL,No,No,One year,Yes,Bank transfer (automatic),56.79,1578.67,No
CUST-10272,Male,0,Yes,No,10,Yes,No,Yes,No,Month-to-month,No,Electronic check,29.47,299.68,Yes
CUST-10273,Female,0,Yes,No,11,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),82.44,883.25,No
CUST-10274,Female,0,No,No,22,Yes,Fiber optic,No,No,Two year,No,Mailed check,75.96,1628.05,No
CUST-10275,Male,0,Yes,No,72,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.25,3205.14,No
CUST-10276,Female,1,Yes,Yes,0,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,51.49,,No
CUST-10277,Female,0,Yes,No,8,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),24.69,194.34,No
CUST-10278,Male,0,Yes,Yes,11,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer (automatic),96.12,1077.92,No
CUST-10279,Male,0,No,No,28,Yes,DSL,No,No,Month-to-month,No,Electronic check,67.79,1934.89,No
CUST-10280,Male,0,No,No,1,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,94.1,93.96,Yes
CUST-10281,Female,0,Yes,No,10,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,81.08,762.06,No
CUST-10282,Female,0,No,No,41,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,72.38,2892.62,Yes
CUST-10283,Male,0,Yes,Yes,72,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,30.59,2158.38,No
CUST-10284,Female,0,Yes,No,19,Yes,DSL,No internet service,No,Two year,No,Mailed check,46.65,819.25,No
CUST-10285,Female,1,Yes,Yes,25,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.99,1344.06,No
CUST-10286,Female,0,No,No,30,Yes,DSL,No internet service,No,One year,Yes,Credit card (automatic),69.0,2093.91,No
CUST-10287,Female,0,Yes,No,57,Yes,No,Yes,No,One year,Yes,Electronic check,30.43,1666.02,Yes
CUST-10288,Female,0,Yes,No,19,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.49,886.44,Yes
CUST-10289,Male,0,No,Yes,15,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.66,1293.22,No
CUST-10290,Female,0,No,Yes,36,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Mailed check,76.63,2877.85,No
CUST-10291,Female,0,Yes,No,51,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),18.0,888.8,No
CUST-10292,Male,0,Yes,No,9,Yes,Fiber optic,No,No,One year,No,Electronic check,104.84,955.47,Yes
CUST-10293,Male,0,Yes,No,5,Yes,Fiber optic,Yes,No internet service,Two year,No,Credit card (automatic),95.63,456.99,No
CUST-10294,Male,0,No,No,10,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,75.04,711.25,Yes
CUST-10295,Female,0,Yes,No,12,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,74.81,849.64,No
CUST-10296,Female,0,No,Yes,16,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,48.84,782.53,Yes
CUST-10297,Female,0,No,No,4,Yes,DSL,No,No,Two year,No,Credit card (automatic),44.5,175.87,No
CUST-10298,Male,1,Yes,Yes,54,Yes,Fiber optic,No internet service,Yes,One year,No,Credit card (automatic),120.0,6642.2,Yes
CUST-10299,Male,0,Yes,No,13,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,87.8,1190.05,No
CUST-10300,Female,0,No,No,28,Yes,DSL,No internet service,No,Two year,No,Mailed check,56.52,1613.79,No
CUST-10301,Male,0,Yes,No,13,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),64.83,808.89,No
CUST-10302,Female,0,No,Yes,15,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),66.99,1030.14,No
CUST-10303,Female,0,No,Yes,66,Yes,Fiber optic,No,No internet service,One year,No,Electronic check,83.44,5523.84,No
CUST-10304,Female,0,Yes,No,35,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,74.07,2569.38,Yes
CUST-10305,Female,0,No,Yes,5,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),24.83,130.35,No
CUST-10306,Female,0,Yes,Yes,4,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.35,99.62,No
CUST-10307,Female,0,Yes,Yes,3,Yes,No,No,No,One year,Yes,Mailed check,20.64,59.94,No
CUST-10308,Male,0,No,No,38,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,681.91,No
CUST-10309,Female,0,No,Yes,7,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,73.64,482.72,No
CUST-10310,Female,0,No,Yes,13,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),89.92,1118.74,No
CUST-10311,Female,0,Yes,No,65,Yes,Fiber optic,No internet service,No,One year,Yes,Credit card (automatic),85.32,5004.21,No
CUST-10312,Female,0,No,No,28,Yes,DSL,No,No,One year,Yes,Electronic check,57.72,1538.13,No
CUST-10313,Female,1,Yes,Yes,10,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.61,988.14,Yes
CUST-10314,Male,0,Yes,No,8,Yes,No,No internet service,No internet service,One year,No,Mailed check,37.31,296.61,No
CUST-10315,Male,0,Yes,Yes,57,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),21.03,1174.0,No
CUST-10316,Female,0,Yes,Yes,19,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,56.0,1086.4,Yes
CUST-10317,Female,0,No,No,35,Yes,DSL,No,No internet service,One year,No,Electronic check,55.23,2016.57,No
CUST-10318,Female,0,No,No,4,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,77.28,279.41,Yes
CUST-10319,Male,0,Yes,No,33,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),81.84,2482.75,No
CUST-10320,Female,0,Yes,No,72,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,29.96,2204.46,Yes
CUST-10321,Male,1,No,No,5,Yes,No,No,No,Month-to-month,No,Electronic check,28.56,137.85,No
CUST-10322,Male,0,No,No,7,Yes,Fiber optic,No internet service,No internet service,Two year,No,Bank transfer (automatic),111.46,806.7,No
CUST-10323,Male,0,No,Yes,70,Yes,No,No,No internet service,Two year,No,Electronic check,25.38,1695.18,No
CUST-10324,Female,0,No,Yes,13,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,65.38,890.35,Yes
CUST-10325,Male,0,No,No,11,Yes,Fiber optic,No,No,Two year,No,Electronic check,62.61,655.99,No
CUST-10326,Male,0,No,No,59,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),85.96,5085.69,Yes
CUST-10327,Female,0,No,No,20,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),59.47,1196.51,Yes
CUST-10328,Male,1,No,No,44,Yes,DSL,No,No internet service,Two year,No,Bank transfer (automatic),78.09,3310.63,No
CUST-10329,Female,0,No,No,11,Yes,DSL,No,No internet service,Two year,Yes,Electronic check,39.14,425.82,No
CUST-10330,Female,1,No,Yes,19,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,75.26,1487.28,Yes
CUST-10331,Male,0,No,Yes,1,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,57.41,55.48,No
CUST-10332,Female,0,No,No,40,Yes,DSL,No,No,Two year,Yes,Mailed check,65.31,2472.3,Yes
CUST-10333,Male,0,Yes,No,4,Yes,No,No internet service,No,One year,Yes,Mailed check,24.54,94.02,No
CUST-10334,Female,0,No,No,2,No,Fiber optic,No internet service,No,One year,No,Mailed check,112.31,209.34,Yes
CUST-10335,Male,1,No,No,12,No,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),88.02,1026.39,No
CUST-10336,Male,0,No,No,2,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,72.96,149.26,Yes
CUST-10337,Male,0,No,Yes,41,Yes,Fiber optic,No internet service,No internet service,One year,No,Electronic check,98.68,3991.55,No
CUST-10338,Female,0,No,No,11,Yes,No,No,No,Month-to-month,Yes,Mailed check,18.0,195.36,No
CUST-10339,Male,0,No,Yes,3,Yes,DSL,Yes,Yes,One year,Yes,Mailed check,46.17,132.71,No
CUST-10340,Female,0,No,No,44,Yes,Fiber optic,No,Yes,One year,No,Credit card (automatic),86.61,3529.07,No
CUST-10341,Female,0,Yes,No,72,Yes,DSL,Yes,No,One year,Yes,Bank transfer (automatic),62.71,4527.72,No
CUST-10342,Female,0,No,No,11,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,75.5,837.52,Yes
CUST-10343,Male,0,Yes,Yes,2,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,84.36,160.38,No
CUST-10344,Female,0,No,Yes,72,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),24.28,1694.72,No
CUST-10345,Female,0,Yes,No,28,Yes,DSL,No internet service,No,Two year,No,Electronic check,79.22,2068.9,No
CUST-10346,Male,1,Yes,No,24,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,117.02,2888.74,No
CUST-10347,Female,1,Yes,No,13,Yes,DSL,No,No,Two year,No,Electronic check,79.5,974.38,No
CUST-10348,Female,0,No,Yes,28,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),65.29,1753.73,No
CUST-10349,Male,1,Yes,Yes,23,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,98.0,2181.74,Yes
CUST-10350,Female,0,Yes,Yes,42,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),35.35,1388.86,No
CUST-10351,Male,0,Yes,Yes,26,Yes,DSL,No,No,Two year,Yes,Electronic check,49.72,1294.0,No
CUST-10352,Female,1,No,No,13,Yes,Fiber optic,No internet service,Yes,Two year,No,Bank transfer (automatic),78.43,952.13,No
CUST-10353,Male,0,No,No,7,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,94.58,653.4,No
CUST-10354,Male,1,No,No,21,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,53.86,1085.52,No
CUST-10355,Male,0,No,Yes,4,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.07,395.15,Yes
CUST-10356,Male,1,No,No,1,Yes,Fiber optic,No internet service,No,One year,Yes,Bank transfer (automatic),83.47,84.34,No
CUST-10357,Female,0,Yes,No,4,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.54,173.64,No
CUST-10358,Female,1,No,No,41,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),63.01,2710.21,No
CUST-10359,Female,0,Yes,No,1,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,78.1,80.34,No
CUST-10360,Male,1,Yes,No,7,Yes,Fiber optic,No,No internet service,Two year,Yes,Bank transfer (automatic),69.88,474.89,No
CUST-10361,Male,0,Yes,Yes,0,Yes,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),32.36,,Yes
CUST-10362,Male,0,No,No,33,Yes,No,No,No,Month-to-month,No,Mailed check,22.59,749.42,Yes
CUST-10363,Male,1,Yes,Yes,9,Yes,Fiber optic,No,No,Two year,No,Credit card (automatic),58.23,497.21,No
CUST-10364,Female,0,Yes,Yes,34,Yes,No,Yes,No internet service,One year,No,Mailed check,23.4,789.61,No
CUST-10365,Female,0,Yes,No,30,Yes,Fiber optic,Yes,No,One year,No,Mailed check,93.21,2881.61,Yes
CUST-10366,Male,0,Yes,No,2,Yes,No,No internet service,No,Month-to-month,No,Mailed check,18.0,36.34,No
CUST-10367,Female,0,No,No,11,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,57.53,627.44,No
CUST-10368,Female,0,Yes,No,39,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),22.96,881.26,No
CUST-10369,Female,0,Yes,Yes,21,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,85.4,1829.4,No
CUST-10370,Male,0,No,No,18,Yes,DSL,No,Yes,One year,Yes,Mailed check,61.97,1043.34,No
CUST-10371,Male,0,No,No,57,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,90.7,4739.46,No
CUST-10372,Female,1,Yes,Yes,29,Yes,DSL,No internet service,No,One year,No,Mailed check,53.06,1559.04,No
CUST-10373,Female,0,No,No,7,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,71.47,515.07,Yes
CUST-10374,Female,0,Yes,Yes,1,Yes,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),77.67,76.65,No
CUST-10375,Female,0,No,No,16,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),96.92,1541.18,Yes
CUST-10376,Female,1,No,Yes,34,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),64.67,2083.41,No
CUST-10377,Male,0,No,No,9,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card (automatic),49.45,419.73,No
CUST-10378,Male,0,Yes,No,0,Yes,No,No,No internet service,Two year,No,Electronic check,26.72,,No
CUST-10379,Female,0,Yes,No,72,Yes,No,No,No,One year,No,Electronic check,25.48,1916.47,No
CUST-10380,Male,0,Yes,No,3,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),70.94,198.06,No
CUST-10381,Male,0,No,No,43,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),75.98,3024.87,No
CUST-10382,Female,0,No,Yes,18,Yes,DSL,No,No,Two year,Yes,Bank transfer (automatic),66.82,1213.96,No
CUST-10383,Female,1,No,No,23,Yes,DSL,No,Yes,Month-to-month,No,Credit card (automatic),55.75,1170.02,No
CUST-10384,Male,0,No,No,19,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Bank transfer (automatic),108.53,2143.14,No
CUST-10385,Male,0,Yes,No,12,Yes,Fiber optic,No,Yes,One year,No,Electronic check,88.27,997.18,Yes
CUST-10386,Female,0,No,Yes,14,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,86.54,1254.4,No
CUST-10387,Male,0,Yes,Yes,24,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,79.12,1900.74,No
CUST-10388,Female,1,No,Yes,16,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),27.2,404.23,No
CUST-10389,Female,1,No,No,29,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.93,1164.25,Yes
CUST-10390,Male,1,No,Yes,48,Yes,Fiber optic,No internet service,Yes,Two year,No,Bank transfer (automatic),113.35,5695.98,No
CUST-10391,Male,0,Yes,No,18,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.94,1343.45,Yes
CUST-10392,Male,0,Yes,Yes,28,Yes,No,No,No,One year,No,Bank transfer (automatic),25.49,724.81,No
CUST-10393,Female,0,No,Yes,0,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,60.84,,No
CUST-10394,Female,1,No,No,23,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,83.59,1946.69,Yes
CUST-10395,Female,0,Yes,No,72,No,Fiber optic,No,No,Month-to-month,No,Electronic check,107.62,7058.82,Yes
CUST-10396,Female,0,No,Yes,1,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,40.7,37.19,No
CUST-10397,Male,0,Yes,No,39,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),39.67,1602.65,Yes
CUST-10398,Female,0,Yes,Yes,24,Yes,No,No,No,One year,Yes,Electronic check,26.97,582.72,No
CUST-10399,Female,0,No,No,0,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),39.86,,Yes
CUST-10400,Male,0,No,No,7,Yes,DSL,No,Yes,One year,Yes,Electronic check,48.5,331.47,No
CUST-10401,Male,0,No,No,36,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),31.59,1180.93,Yes
CUST-10402,Female,0,Yes,Yes,3,Yes,Fiber optic,No internet service,Yes,One year,No,Electronic check,105.14,321.05,No
CUST-10403,Female,0,Yes,No,2,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,85.87,158.97,Yes
CUST-10404,Female,0,No,No,21,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),18.0,381.07,No
CUST-10405,Female,0,Yes,No,10,Yes,Fiber optic,No internet service,No internet service,Two year,No,Credit card (automatic),80.19,738.14,Yes
CUST-10406,Male,0,No,No,39,Yes,Fiber optic,No,No,One year,No,Bank transfer (automatic),80.05,2838.72,No
CUST-10407,Female,0,No,No,1,Yes,DSL,No,Yes,One year,No,Mailed check,47.36,43.63,No
CUST-10408,Male,0,No,No,15,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,60.27,885.92,No
CUST-10409,Female,0,Yes,Yes,4,Yes,DSL,No internet service,Yes,Two year,Yes,Credit card (automatic),39.07,140.74,No
CUST-10410,Female,0,Yes,No,16,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.29,332.44,No
CUST-10411,Female,0,No,No,9,Yes,DSL,No,No,One year,Yes,Bank transfer (automatic),46.81,434.54,No
CUST-10412,Male,0,Yes,No,42,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),99.68,4343.44,Yes
CUST-10413,Female,1,Yes,No,17,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),83.27,1385.19,No
CUST-10414,Male,0,No,No,18,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),33.09,593.0,No
CUST-10415,Female,0,No,No,72,Yes,DSL,No,No internet service,One year,No,Electronic check,58.73,4131.1,No
CUST-10416,Male,0,Yes,No,12,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card (automatic),47.62,544.49,No
CUST-10417,Female,0,No,No,26,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card (automatic),83.02,2121.01,No
CUST-10418,Female,0,No,Yes,11,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.52,906.3,Yes
CUST-10419,Male,0,Yes,No,72,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.97,4932.21,No
CUST-10420,Male,0,Yes,Yes,15,Yes,No,No internet service,No,Month-to-month,No,Mailed check,18.0,257.72,No
CUST-10421,Male,0,No,No,28,Yes,DSL,No,No,Two year,No,Credit card (automatic),62.06,1812.75,No
CUST-10422,Female,0,No,Yes,8,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,62.9,520.24,Yes
CUST-10423,Female,0,No,No,11,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,77.55,854.94,Yes
